,location_x,location_y,time,statsbomb_xg,outcome,player,team,bodypart,technique,first_touch,state_of_play,assist,assist2,assist3,assist_state_of_play,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle,bodypart_angle,significant_time
113,113.6,39.2,2023-06-24 00:18:16.790,0.17641221,Goal,Javier Siverio Toro,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,6.449806198638845,82.87,Left - Head,Stoppage Time
114,99.7,43.3,2023-06-24 00:23:10.020,0.058577330000000004,Off T,Bartholomew Owogbalor Ogbeche,Hyderabad,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,20.566477578817423,99.23,Right - Outside Foot,Stoppage Time
115,108.1,26.5,2023-06-24 00:26:51.759,0.07108702,Saved,Liston Colaco,ATK Mohun Bagan,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.996110690924308,41.4,Left - Outside Foot,Stoppage Time
116,111.2,35.4,2023-06-24 00:27:32.795,0.053389467,Off T,Carl Gerard McHugh,ATK Mohun Bagan,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,9.929753269845126,62.4,Left - Head,Stoppage Time
117,107.6,37.6,2023-06-24 00:29:38.643,0.14387792,Off T,Joni Ensio Kauko,ATK Mohun Bagan,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,12.63012272307756,79.05,Left - Inside Foot,Stoppage Time
118,106.4,23.2,2023-06-24 00:32:08.322,0.032235228000000005,Blocked,Mohammad Yasir,Hyderabad,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,21.61480973777007,38.99,Left - Outside Foot,Stoppage Time
119,107.7,26.6,2023-06-24 00:32:11.626,0.053989135,Blocked,Mohammad Yasir,Hyderabad,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,18.18928255869373,42.55,Left - Outside Foot,Stoppage Time
120,113.1,33.5,2023-06-24 00:45:25.230,0.050134677,Saved,Subhasish Bose,ATK Mohun Bagan,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,9.479451460923256,46.71,Left - Head,Stoppage Time
121,94.9,49.7,2023-06-24 00:46:11.419,0.016115217,Blocked,Prabir Das,ATK Mohun Bagan,Right Foot,Volley,True,Open Play,,,,From Free Kick,True,False,False,26.90910626535188,111.13,Right - Outside Foot,Stoppage Time
122,112.8,43.2,2023-06-24 00:46:35.419,0.08464161,Off T,Carl Gerard McHugh,ATK Mohun Bagan,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.879086241436887,113.96,Right - Head,Stoppage Time
123,114.1,37.1,2023-06-24 00:49:08.638,0.363819,Post,Kiyan Nassiri Giri,ATK Mohun Bagan,Right Foot,Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,6.574191965557445,63.82,Left - Inside Foot,Stoppage Time
124,112.5,49.6,2023-06-24 00:09:27.833,0.17319176,Off T,Daniel Chima Chukwu,Jamshedpur,Right Foot,Half Volley,False,Open Play,High Pass,,,From Free Kick,True,True,True,12.182364302548173,142.0,Right - Outside Foot,Stoppage Time
125,113.3,47.9,2023-06-24 00:16:27.058,0.10325141,Saved,Peter Hartley,Jamshedpur,Other,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.358571330062848,139.7,Other,Stoppage Time
126,107.0,50.2,2023-06-24 00:19:47.245,0.14446138,Off T,Daniel Chima Chukwu,Kerala Blasters,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,16.52392205258788,128.12,Right - Outside Foot,Stoppage Time
127,113.5,52.5,2023-06-24 00:33:56.949,0.08763512,Off T,Mohammad Mobashir Rahman,Jamshedpur,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,14.089002803605371,152.53,Right - Outside Foot,Stoppage Time
128,100.5,36.2,2023-06-24 00:37:29.176,0.23170227000000002,Goal,Sahal Abdul Samad,Kerala Blasters,Right Foot,Lob,True,Open Play,,,,From Free Kick,True,False,False,19.866806487203725,78.97,Left - Inside Foot,Stoppage Time
129,108.2,38.2,2023-06-24 00:12:37.792,0.16322112,Saved,Jorge Rolando Pereyra Díaz,Kerala Blasters,Head,Diving Header,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.936498649101415,81.33,Left - Head,Stoppage Time
130,100.3,7.9,2023-06-24 00:13:56.607,0.0064820144000000005,Saved to Post,Adrián Nicolás Luna Retamar,Kerala Blasters,Right Foot,Normal,False,Free Kick,,,,From Free Kick,False,False,False,37.66297917053297,31.54,Left - Inside Foot,Stoppage Time
131,101.5,31.5,2023-06-24 00:23:50.535,0.07706613,Blocked,Álvaro Vázquez García,Kerala Blasters,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,20.359273071502333,65.32,Left - Outside Foot,Stoppage Time
132,114.4,33.7,2023-06-24 00:24:38.064,0.06741423,Blocked,Marko Lešković,Kerala Blasters,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,8.429116205154601,41.63,Left - Head,Stoppage Time
133,103.0,18.8,2023-06-24 00:27:39.444,0.00928039,Saved,Adrián Nicolás Luna Retamar,Kerala Blasters,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,False,True,False,27.17425251961864,38.73,Left - Inside Foot,Stoppage Time
134,100.3,55.4,2023-06-24 00:33:33.948,0.027107799999999998,Off T,Ritwik Kumar Das,Jamshedpur,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,25.004999500099974,128.02,Right - Inside Foot,Stoppage Time
135,110.9,52.9,2023-06-24 00:42:11.162,0.044597484,Off T,Ishan Pandita,Jamshedpur,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,15.786703265723336,144.8,Right - Outside Foot,Stoppage Time
136,97.6,49.9,2023-06-24 00:06:54.239,0.06947374,Blocked,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,24.49020212248156,113.84,Right - Outside Foot,Stoppage Time
137,98.1,54.4,2023-06-24 00:06:56.079,0.017825356,Saved,Carl Gerard McHugh,ATK Mohun Bagan,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,26.210112552219233,123.33,Right - Inside Foot,Stoppage Time
138,95.3,30.8,2023-06-24 00:13:26.272,0.056218583,Off T,Subhasish Bose,ATK Mohun Bagan,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,26.35773131360133,69.57,Left - Outside Foot,Stoppage Time
139,107.3,34.4,2023-06-24 00:16:03.668,0.11833861500000001,Blocked,Joni Ensio Kauko,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,13.879841497654073,66.21,Left - Inside Foot,Stoppage Time
140,95.4,32.9,2023-06-24 00:16:36.152,0.019594125,Blocked,Carl Gerard McHugh,ATK Mohun Bagan,Left Foot,Volley,True,Open Play,,,,From Free Kick,True,False,False,25.60410123398202,73.9,Left - Outside Foot,Stoppage Time
141,108.5,41.3,2023-06-24 00:18:18.673,0.0797664,Saved,Daniel Chima Chukwu,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.573245007343447,96.45,Right - Head,Stoppage Time
142,90.2,42.1,2023-06-24 00:20:22.626,0.019718505,Blocked,Lenny Rodrigues,ATK Mohun Bagan,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,False,False,29.873901653449952,94.03,Right - Outside Foot,Stoppage Time
143,101.0,48.5,2023-06-24 00:22:01.565,0.048323724000000005,Blocked,Greg Stewart,Jamshedpur,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,20.81465829649865,114.1,Right - Inside Foot,Stoppage Time
144,98.1,34.5,2023-06-24 00:35:20.276,0.054498114,Blocked,Ritwik Kumar Das,Jamshedpur,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,22.58007971642262,75.9,Left - Inside Foot,Stoppage Time
145,99.8,27.0,2023-06-24 00:36:06.506,0.037163828,Off T,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,24.021656895393377,57.24,Left - Inside Foot,Stoppage Time
146,95.3,27.6,2023-06-24 00:47:31.717,0.028067276000000002,Off T,José Luis Espinosa Arroyo,ATK Mohun Bagan,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.637836384203453,63.34,Left - Outside Foot,Stoppage Time
147,94.1,35.3,2023-06-24 00:01:58.126,0.06176329,Saved,Greg Stewart,Jamshedpur,Left Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,26.322993750711568,79.71,Left - Outside Foot,Stoppage Time
148,99.6,35.7,2023-06-24 00:10:54.930,0.034263354,Blocked,Greg Stewart,Jamshedpur,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,20.84826131839296,78.1,Left - Inside Foot,Stoppage Time
149,103.1,40.3,2023-06-24 00:10:56.469,0.1310289,Goal,Ritwik Kumar Das,Jamshedpur,Right Foot,Normal,True,Open Play,,,,From Free Kick,True,True,True,16.902662512160624,91.02,Right - Outside Foot,Stoppage Time
150,101.1,41.5,2023-06-24 00:20:38.005,0.06374749,Saved,David Joel Williams,ATK Mohun Bagan,Left Foot,Normal,True,Open Play,,,,From Free Kick,True,False,False,18.95943037118996,94.54,Right - Inside Foot,Stoppage Time
151,93.2,38.8,2023-06-24 00:26:42.603,0.02613109,Off T,Joni Ensio Kauko,ATK Mohun Bagan,Right Foot,Half Volley,False,Open Play,,,,From Free Kick,True,False,False,26.826852219371546,87.44,Left - Inside Foot,Stoppage Time
152,95.1,27.1,2023-06-24 00:35:27.277,0.022133218000000003,Off T,Ashutosh Mehta,ATK Mohun Bagan,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,28.04318098932431,62.61,Left - Inside Foot,Stoppage Time
153,112.1,32.1,2023-06-24 00:37:20.518,0.06465637,Off T,Peter Hartley,Jamshedpur,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.172287142747454,45.0,Left - Head,Stoppage Time
154,98.4,21.9,2023-06-24 00:39:02.887,0.014178629000000002,Saved Off Target,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,False,Free Kick,,,,From Free Kick,False,False,False,28.1810219828877,50.04,Left - Inside Foot,Stoppage Time
155,109.0,51.4,2023-06-24 00:43:32.138,0.02024723,Wayward,Manvir Singh,ATK Mohun Bagan,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,15.84171707865028,136.02,Right - Head,Stoppage Time
156,85.5,45.6,2023-06-24 00:44:26.735,0.013516086,Off T,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,34.951537877466855,99.22,Right - Outside Foot,Stoppage Time
157,106.2,51.5,2023-06-24 00:45:10.468,0.09090353500000001,Blocked,Jordan Murray,Jamshedpur,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.963574254585303,129.81,Right - Outside Foot,Stoppage Time
158,97.3,33.6,2023-06-24 00:47:23.814,0.037368562,Blocked,Liston Colaco,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,23.58495283014151,74.25,Left - Inside Foot,Stoppage Time
159,94.8,45.8,2023-06-24 00:48:43.682,0.03721852,Off T,David Joel Williams,ATK Mohun Bagan,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,25.8588476154681,102.96,Right - Outside Foot,Stoppage Time
160,111.1,33.7,2023-06-24 00:49:46.800,0.18320926,Off T,Joni Ensio Kauko,ATK Mohun Bagan,Left Foot,Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,10.904127658827187,54.71,Left - Outside Foot,Stoppage Time
161,108.5,37.8,2023-06-24 00:51:52.378,0.08155384,Off T,David Joel Williams,ATK Mohun Bagan,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.708543888972702,79.17,Left - Head,Stoppage Time
162,97.8,29.1,2023-06-24 00:01:06.236,0.07306462500000001,Saved,Subha Ghosh,East Bengal,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,24.7315587862957,63.85,Left - Inside Foot,Stoppage Time
163,101.5,64.1,2023-06-24 00:13:01.253,0.008100907000000001,Saved,Antonio Perošević,East Bengal,Left Foot,Normal,False,Free Kick,,,,From Free Kick,False,False,False,30.38190250790756,142.49,Right - Inside Foot,Stoppage Time
164,100.0,31.7,2023-06-24 00:21:20.509,0.2212649,Saved,Antonio Perošević,East Bengal,Left Foot,Normal,True,Open Play,,,,From Free Kick,True,False,False,21.65386801474508,67.46,Left - Outside Foot,Stoppage Time
165,96.7,35.9,2023-06-24 00:22:12.904,0.036192287000000004,Blocked,Lalrinliana Hnamte,East Bengal,Left Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,23.657979626333265,80.02,Left - Outside Foot,Stoppage Time
166,91.6,49.1,2023-06-24 00:22:14.923,0.014852899999999999,Wayward,Naocha Huidrom Singh,East Bengal,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,29.822307087145358,107.77,Right - Inside Foot,Stoppage Time
167,104.2,36.3,2023-06-24 00:23:11.313,0.40100747000000003,Goal,Sunil Chhetri,Bengaluru,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,16.227445886522005,76.82,Left - Inside Foot,Stoppage Time
168,115.6,43.4,2023-06-24 00:26:32.720,0.23998916,Wayward,Franjo Prce,East Bengal,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,5.560575509783141,127.69,Right - Head,Stoppage Time
169,96.7,49.4,2023-06-24 00:29:24.834,0.065021165,Post,Udanta Kumam Singh,Bengaluru,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,25.124689052802225,111.97,Right - Inside Foot,Stoppage Time
170,110.7,52.1,2023-06-24 00:40:51.403,0.042652104,Blocked,Antonio Perošević,East Bengal,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.26106156202772,142.45,Right - Outside Foot,Stoppage Time
171,91.1,46.6,2023-06-24 00:41:37.258,0.015724314,Off T,Sourav Das,East Bengal,Right Foot,Volley,True,Open Play,,,,From Free Kick,True,False,False,29.644055053248035,102.86,Right - Outside Foot,Stoppage Time
172,113.7,35.5,2023-06-24 00:02:36.564,0.07118778,Off T,Cleiton Augusto Oliveira Silva,Bengaluru,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,7.742092740338362,54.46,Left - Head,Stoppage Time
173,93.3,43.6,2023-06-24 00:05:40.189,0.039614014,Off T,Naorem Roshan Singh,Bengaluru,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,26.941603515752362,97.68,Right - Outside Foot,Stoppage Time
174,98.6,43.8,2023-06-24 00:08:13.540,0.07368727,Saved,Marcelo Ribeiro dos Santos,East Bengal,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,21.73476477903546,100.07,Right - Outside Foot,Stoppage Time
175,114.0,23.4,2023-06-24 00:12:08.104,0.014438139000000001,Saved,Naorem Mahesh Singh,East Bengal,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.651062290978413,19.87,Left - Outside Foot,Stoppage Time
176,77.2,37.9,2023-06-24 00:15:54.358,0.0048955280000000006,Blocked,Naorem Roshan Singh,Bengaluru,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,42.85148772213165,87.19,Left - Inside Foot,Stoppage Time
177,104.9,36.1,2023-06-24 00:17:31.873,0.25535917,Off T,Thongkhosiem Haokip,East Bengal,Right Foot,Half Volley,True,Open Play,High Pass,,,From Free Kick,True,True,True,15.595512174981616,75.52,Left - Inside Foot,Stoppage Time
178,103.1,45.6,2023-06-24 00:18:24.642,0.26077035,Off T,Marcelo Ribeiro dos Santos,East Bengal,Left Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,True,True,17.80365131089688,108.33,Right - Inside Foot,Stoppage Time
179,111.9,29.7,2023-06-24 00:24:43.517,0.20941205000000002,Off T,Marcelo Ribeiro dos Santos,East Bengal,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,13.103434664239751,38.18,Left - Outside Foot,Stoppage Time
180,89.7,60.7,2023-06-24 00:25:53.729,0.0054252860000000005,Blocked,Marcelo Ribeiro dos Santos,East Bengal,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,False,False,False,36.69577632371333,124.34,Right - Outside Foot,Stoppage Time
181,86.7,45.7,2023-06-24 00:29:19.562,0.034402214,Off T,Songpu Singsit,East Bengal,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,33.784315887701496,99.71,Right - Outside Foot,Stoppage Time
182,104.4,47.5,2023-06-24 00:33:29.874,0.106849946,Saved,Sunil Chhetri,Bengaluru,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.309246084101982,115.68,Right - Outside Foot,Stoppage Time
183,104.4,56.2,2023-06-24 00:34:18.657,0.019087527,Off T,Leon Augustine Asokan,Bengaluru,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,22.489997776789572,136.08,Right - Outside Foot,Stoppage Time
184,111.7,41.3,2023-06-24 00:38:50.813,0.44641575,Saved,Sunil Chhetri,Bengaluru,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,8.401190391843286,98.9,Right - Outside Foot,Stoppage Time
185,91.0,28.7,2023-06-24 00:45:15.483,0.028787499999999997,Blocked,Songpu Singsit,East Bengal,Right Foot,Normal,False,Free Kick,,,,From Free Kick,True,False,False,31.123785116852353,68.71,Left - Inside Foot,Stoppage Time
186,96.7,25.8,2023-06-24 00:45:17.663,0.01768654,Off T,Songpu Singsit,East Bengal,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,27.286077035733808,58.64,Left - Outside Foot,Stoppage Time
187,92.0,46.0,2023-06-24 00:06:16.694,0.032118164000000005,Blocked,Brandon Fernandes,Goa,Right Foot,Normal,False,Open Play,Low Pass,,,From Free Kick,True,False,False,28.635642126552707,102.09,Right - Outside Foot,Stoppage Time
188,114.2,43.7,2023-06-24 00:09:21.254,0.14968324,Goal,Jorge Rolando Pereyra Díaz,Kerala Blasters,Left Foot,Half Volley,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,6.879680225126745,122.54,Right - Inside Foot,Stoppage Time
189,95.2,40.9,2023-06-24 00:14:25.201,0.025154753000000002,Blocked,Ayush Adhikari,Kerala Blasters,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,24.816325271885034,92.08,Right - Outside Foot,Stoppage Time
190,116.1,29.7,2023-06-24 00:19:58.287,0.03178772,Saved,Chencho Gyeltshen,Kerala Blasters,Right Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.013627921806695,20.74,Left - Inside Foot,Stoppage Time
191,87.7,47.2,2023-06-24 00:20:05.211,0.014335770000000001,Blocked,Moirangthem Givson Singh,Kerala Blasters,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,33.09274845037807,102.57,Right - Inside Foot,Stoppage Time
192,108.0,40.0,2023-06-24 00:24:58.150,0.7835000000000001,Goal,Jorge Rolando Pereyra Díaz,Kerala Blasters,Right Foot,Normal,False,Penalty,,,,From Free Kick,True,True,True,12.0,90.0,Other,Stoppage Time
193,106.0,27.4,2023-06-24 00:26:49.133,0.039724816,Blocked,Brandon Fernandes,Goa,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,18.835073665903195,48.01,Left - Outside Foot,Stoppage Time
194,116.7,50.7,2023-06-24 00:27:23.344,0.030065268000000003,Off T,Anisa Anwar Ali,Goa,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.197321108193695,162.86,Right - Head,Stoppage Time
195,111.8,24.8,2023-06-24 00:41:22.815,0.05344201,Saved,Sanson Pereira,Goa,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,17.270784579746227,28.35,Left - Outside Foot,Stoppage Time
196,104.8,36.0,2023-06-24 00:43:56.743,0.05516974,Blocked,Chencho Gyeltshen,Kerala Blasters,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,15.717506163510803,75.26,Left - Outside Foot,Stoppage Time
197,85.5,37.8,2023-06-24 00:44:51.651,0.015405888000000001,Saved,Ayush Adhikari,Kerala Blasters,Right Foot,Normal,False,Open Play,,,,From Free Kick,True,False,False,34.57007376329995,86.35,Left - Inside Foot,Stoppage Time
198,117.8,36.4,2023-06-24 00:03:03.518,0.5927844999999999,Goal,Airam López Cabrera,Goa,Left Foot,Half Volley,True,Open Play,Low Pass,,,From Free Kick,True,True,True,4.2190046219458,31.43,Left - Outside Foot,Stoppage Time
199,108.2,41.3,2023-06-24 00:05:57.955,0.07696679000000001,Off T,Sahal Abdul Samad,Kerala Blasters,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,True,True,11.87139418939494,96.29,Right - Outside Foot,Stoppage Time
200,116.0,40.3,2023-06-24 00:11:34.436,0.88956636,Off T,Jorge Rolando Pereyra Díaz,Kerala Blasters,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,4.011234224026316,94.29,Right - Inside Foot,Stoppage Time
201,114.1,47.0,2023-06-24 00:12:31.277,0.07331542,Saved,Makan Winkle Chote,Goa,Left Foot,Normal,False,Open Play,,,,From Free Kick,True,True,True,9.15478017212866,139.87,Right - Inside Foot,Stoppage Time
202,99.5,33.9,2023-06-24 00:15:08.801,0.034704965000000004,Blocked,Eduardo Bedia Peláez,Goa,Left Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,False,False,21.38831456660389,73.43,Left - Outside Foot,Stoppage Time
